no,Age,Gender,Nationality,Mothertounge,Languages,Education,English,languageknowledge,concept,collapsedconcept,Pair,player,condition1,condition2,trial,winner,te,na,tenasum,so,bu,sobusum
28,30,Male,Danish,Danish,4,Bachelor,6,4,amplifier,nonpoliteness,28,1,non-competitive,nonfunctional,18,no,0,0,0,0,0,0
28,30,Male,Danish,Danish,4,Bachelor,6,4,amplifier,nonpoliteness,28,1,non-competitive,nonfunctional,19,no,0,0,0,0,0,0
28,30,Male,Danish,Danish,4,Bachelor,6,4,amplifier,nonpoliteness,28,1,non-competitive,nonfunctional,20,no,0,0,0,0,0,0
29,23,Male,Danish,Danish,3,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",6,3,politeness,politeness,29,1,competitive,functional,1,yes,1,0,1,0,0,0
29,23,Male,Danish,Danish,3,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",6,3,politeness,politeness,29,1,competitive,functional,2,no,0,0,0,1,0,1
29,23,Male,Danish,Danish,3,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",6,3,politeness,politeness,29,1,competitive,functional,3,no,1,0,1,1,0,1
29,23,Male,Danish,Danish,3,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",6,3,politeness,politeness,29,1,competitive,functional,4,no,0,0,0,0,1,1
29,23,Male,Danish,Danish,3,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",6,3,politeness,politeness,29,1,competitive,functional,5,yes,1,0,1,0,0,0
29,23,Male,Danish,Danish,3,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",6,3,politeness,politeness,29,1,competitive,functional,6,no,0,0,0,0,1,1
29,23,Male,Danish,Danish,3,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",6,3,politeness,politeness,29,1,competitive,functional,7,no,1,0,1,1,0,1
29,23,Male,Danish,Danish,3,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",6,3,politeness,politeness,29,1,competitive,functional,8,no,0,0,0,0,1,1
29,23,Male,Danish,Danish,3,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",6,3,politeness,politeness,29,1,competitive,functional,9,yes,2,0,2,0,0,0
29,23,Male,Danish,Danish,3,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",6,3,politeness,politeness,29,1,competitive,functional,10,no,0,0,0,1,1,2
29,23,Male,Danish,Danish,3,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",6,3,politeness,politeness,29,1,competitive,functional,11,yes,0,1,1,0,0,0
29,23,Male,Danish,Danish,3,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",6,3,politeness,politeness,29,1,competitive,functional,12,no,0,2,2,0,0,0
29,23,Male,Danish,Danish,3,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",6,3,politeness,politeness,29,1,competitive,functional,13,no,0,0,0,2,0,2
29,23,Male,Danish,Danish,3,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",6,3,politeness,politeness,29,1,competitive,functional,14,no,2,0,2,0,1,1
29,23,Male,Danish,Danish,3,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",6,3,politeness,politeness,29,1,competitive,functional,15,no,0,0,0,0,1,1
29,23,Male,Danish,Danish,3,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",6,3,politeness,politeness,29,1,competitive,functional,16,no,0,0,0,0,1,1
29,23,Male,Danish,Danish,3,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",6,3,politeness,politeness,29,1,competitive,functional,17,no,1,0,1,1,0,1
29,23,Male,Danish,Danish,3,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",6,3,politeness,politeness,29,1,competitive,functional,18,no,1,0,1,1,1,2
29,23,Male,Danish,Danish,3,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",6,3,politeness,politeness,29,1,competitive,functional,19,yes,0,1,1,0,0,0
29,23,Male,Danish,Danish,3,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",6,3,politeness,politeness,29,1,competitive,functional,20,no,1,1,2,0,0,0
30,25,Male,Danish,Danish,4,Bachelor,5,3,politeness,politeness,30,1,competitive,nonfunctional,2,no,1,0,1,0,0,0
30,25,Male,Danish,Danish,4,Bachelor,5,3,politeness,politeness,30,1,competitive,nonfunctional,4,no,1,0,1,0,0,0
30,25,Male,Danish,Danish,4,Bachelor,5,3,politeness,politeness,30,1,competitive,nonfunctional,5,no,1,0,1,0,1,1
30,25,Male,Danish,Danish,4,Bachelor,5,3,politeness,politeness,30,1,competitive,nonfunctional,6,no,1,0,1,0,0,0
30,25,Male,Danish,Danish,4,Bachelor,5,3,politeness,politeness,30,1,competitive,nonfunctional,7,no,1,0,1,0,0,0
30,25,Male,Danish,Danish,4,Bachelor,5,3,politeness,politeness,30,1,competitive,nonfunctional,8,no,0,0,0,0,0,0
30,25,Male,Danish,Danish,4,Bachelor,5,3,politeness,politeness,30,1,competitive,nonfunctional,9,no,0,0,0,0,1,1
30,25,Male,Danish,Danish,4,Bachelor,5,3,politeness,politeness,30,1,competitive,nonfunctional,10,no,0,0,0,0,1,1
30,25,Male,Danish,Danish,4,Bachelor,5,3,politeness,politeness,30,1,competitive,nonfunctional,11,no,1,0,1,0,1,1
30,25,Male,Danish,Danish,4,Bachelor,5,3,politeness,politeness,30,1,competitive,nonfunctional,12,no,0,1,1,0,0,0
30,25,Male,Danish,Danish,4,Bachelor,5,3,politeness,politeness,30,1,competitive,nonfunctional,13,no,0,1,1,0,0,0
30,25,Male,Danish,Danish,4,Bachelor,5,3,politeness,politeness,30,1,competitive,nonfunctional,14,yes,0,0,0,0,0,0
30,25,Male,Danish,Danish,4,Bachelor,5,3,politeness,politeness,30,1,competitive,nonfunctional,15,yes,0,0,0,0,0,0
30,25,Male,Danish,Danish,4,Bachelor,5,3,politeness,politeness,30,1,competitive,nonfunctional,16,no,0,0,0,0,0,0
30,25,Male,Danish,Danish,4,Bachelor,5,3,politeness,politeness,30,1,competitive,nonfunctional,17,yes,0,0,0,0,1,1
30,25,Male,Danish,Danish,4,Bachelor,5,3,politeness,politeness,30,1,competitive,nonfunctional,18,no,0,1,1,0,0,0
30,25,Male,Danish,Danish,4,Bachelor,5,3,politeness,politeness,30,1,competitive,nonfunctional,19,no,0,0,0,0,0,0
30,25,Male,Danish,Danish,4,Bachelor,5,3,politeness,politeness,30,1,competitive,nonfunctional,20,no,0,0,0,2,0,2
31,24,Female,Hungarian,Hungarian,4,Bachelor,7,3,pronoun,nonpoliteness,31,1,non-competitive,functional,1,no,0,0,0,0,2,2
31,24,Female,Hungarian,Hungarian,4,Bachelor,7,3,pronoun,nonpoliteness,31,1,non-competitive,functional,2,no,0,0,0,0,0,0
31,24,Female,Hungarian,Hungarian,4,Bachelor,7,3,pronoun,nonpoliteness,31,1,non-competitive,functional,3,no,0,1,1,0,0,0
31,24,Female,Hungarian,Hungarian,4,Bachelor,7,3,pronoun,nonpoliteness,31,1,non-competitive,functional,4,no,1,1,2,0,0,0
31,24,Female,Hungarian,Hungarian,4,Bachelor,7,3,pronoun,nonpoliteness,31,1,non-competitive,functional,5,no,1,0,1,0,0,0
31,24,Female,Hungarian,Hungarian,4,Bachelor,7,3,pronoun,nonpoliteness,31,1,non-competitive,functional,6,no,1,1,2,0,0,0
31,24,Female,Hungarian,Hungarian,4,Bachelor,7,3,pronoun,nonpoliteness,31,1,non-competitive,functional,7,no,0,1,1,0,0,0
31,24,Female,Hungarian,Hungarian,4,Bachelor,7,3,pronoun,nonpoliteness,31,1,non-competitive,functional,8,no,0,0,0,1,0,1
31,24,Female,Hungarian,Hungarian,4,Bachelor,7,3,pronoun,nonpoliteness,31,1,non-competitive,functional,9,no,1,0,1,1,0,1
31,24,Female,Hungarian,Hungarian,4,Bachelor,7,3,pronoun,nonpoliteness,31,1,non-competitive,functional,10,no,0,0,0,0,2,2
31,24,Female,Hungarian,Hungarian,4,Bachelor,7,3,pronoun,nonpoliteness,31,1,non-competitive,functional,11,no,1,0,1,0,0,0
31,24,Female,Hungarian,Hungarian,4,Bachelor,7,3,pronoun,nonpoliteness,31,1,non-competitive,functional,12,no,0,0,0,1,0,1
31,24,Female,Hungarian,Hungarian,4,Bachelor,7,3,pronoun,nonpoliteness,31,1,non-competitive,functional,13,no,0,1,1,0,0,0
31,24,Female,Hungarian,Hungarian,4,Bachelor,7,3,pronoun,nonpoliteness,31,1,non-competitive,functional,14,no,1,0,1,1,0,1
31,24,Female,Hungarian,Hungarian,4,Bachelor,7,3,pronoun,nonpoliteness,31,1,non-competitive,functional,15,no,0,1,1,0,0,0
31,24,Female,Hungarian,Hungarian,4,Bachelor,7,3,pronoun,nonpoliteness,31,1,non-competitive,functional,16,no,1,1,2,0,0,0
31,24,Female,Hungarian,Hungarian,4,Bachelor,7,3,pronoun,nonpoliteness,31,1,non-competitive,functional,17,no,0,1,1,0,0,0
31,24,Female,Hungarian,Hungarian,4,Bachelor,7,3,pronoun,nonpoliteness,31,1,non-competitive,functional,18,no,0,1,1,0,1,1
31,24,Female,Hungarian,Hungarian,4,Bachelor,7,3,pronoun,nonpoliteness,31,1,non-competitive,functional,19,no,1,1,2,0,0,0
31,24,Female,Hungarian,Hungarian,4,Bachelor,7,3,pronoun,nonpoliteness,31,1,non-competitive,functional,20,no,0,1,1,0,0,0
32,24,Female,Bulgarian,Bulgarian,3,Bachelor,6,7,politeness,politeness,32,1,non-competitive,nonfunctional,1,no,0,0,0,0,0,0
32,24,Female,Bulgarian,Bulgarian,3,Bachelor,6,7,politeness,politeness,32,1,non-competitive,nonfunctional,2,no,0,0,0,0,0,0
32,24,Female,Bulgarian,Bulgarian,3,Bachelor,6,7,politeness,politeness,32,1,non-competitive,nonfunctional,3,no,0,0,0,0,0,0
32,24,Female,Bulgarian,Bulgarian,3,Bachelor,6,7,politeness,politeness,32,1,non-competitive,nonfunctional,4,no,0,0,0,0,0,0
32,24,Female,Bulgarian,Bulgarian,3,Bachelor,6,7,politeness,politeness,32,1,non-competitive,nonfunctional,5,no,0,0,0,0,0,0
32,24,Female,Bulgarian,Bulgarian,3,Bachelor,6,7,politeness,politeness,32,1,non-competitive,nonfunctional,6,no,0,0,0,0,0,0
32,24,Female,Bulgarian,Bulgarian,3,Bachelor,6,7,politeness,politeness,32,1,non-competitive,nonfunctional,7,no,0,0,0,0,0,0
32,24,Female,Bulgarian,Bulgarian,3,Bachelor,6,7,politeness,politeness,32,1,non-competitive,nonfunctional,8,no,0,0,0,0,0,0
32,24,Female,Bulgarian,Bulgarian,3,Bachelor,6,7,politeness,politeness,32,1,non-competitive,nonfunctional,9,no,0,0,0,0,0,0
32,24,Female,Bulgarian,Bulgarian,3,Bachelor,6,7,politeness,politeness,32,1,non-competitive,nonfunctional,10,no,0,0,0,0,0,0
32,24,Female,Bulgarian,Bulgarian,3,Bachelor,6,7,politeness,politeness,32,1,non-competitive,nonfunctional,11,no,0,0,0,0,0,0
32,24,Female,Bulgarian,Bulgarian,3,Bachelor,6,7,politeness,politeness,32,1,non-competitive,nonfunctional,12,no,0,0,0,0,0,0
32,24,Female,Bulgarian,Bulgarian,3,Bachelor,6,7,politeness,politeness,32,1,non-competitive,nonfunctional,13,no,0,0,0,0,0,0
32,24,Female,Bulgarian,Bulgarian,3,Bachelor,6,7,politeness,politeness,32,1,non-competitive,nonfunctional,14,no,0,0,0,0,0,0
32,24,Female,Bulgarian,Bulgarian,3,Bachelor,6,7,politeness,politeness,32,1,non-competitive,nonfunctional,15,no,1,0,1,0,0,0
32,24,Female,Bulgarian,Bulgarian,3,Bachelor,6,7,politeness,politeness,32,1,non-competitive,nonfunctional,16,no,0,0,0,0,0,0
32,24,Female,Bulgarian,Bulgarian,3,Bachelor,6,7,politeness,politeness,32,1,non-competitive,nonfunctional,17,no,0,0,0,0,0,0
32,24,Female,Bulgarian,Bulgarian,3,Bachelor,6,7,politeness,politeness,32,1,non-competitive,nonfunctional,18,no,1,0,1,1,0,1
32,24,Female,Bulgarian,Bulgarian,3,Bachelor,6,7,politeness,politeness,32,1,non-competitive,nonfunctional,19,no,0,0,0,1,0,1
32,24,Female,Bulgarian,Bulgarian,3,Bachelor,6,7,politeness,politeness,32,1,non-competitive,nonfunctional,20,no,1,0,1,1,0,1
33,19,Female,Estonian,Estonian,5,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",6,4,politeness,politeness,33,1,competitive,functional,1,no,0,0,0,0,0,0
33,19,Female,Estonian,Estonian,5,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",6,4,politeness,politeness,33,1,competitive,functional,3,no,0,0,0,0,0,0
33,19,Female,Estonian,Estonian,5,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",6,4,politeness,politeness,33,1,competitive,functional,4,no,1,1,2,0,0,0
33,19,Female,Estonian,Estonian,5,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",6,4,politeness,politeness,33,1,competitive,functional,5,yes,1,1,2,0,0,0
33,19,Female,Estonian,Estonian,5,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",6,4,politeness,politeness,33,1,competitive,functional,6,yes,1,1,2,0,0,0
33,19,Female,Estonian,Estonian,5,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",6,4,politeness,politeness,33,1,competitive,functional,7,no,0,0,0,0,0,0
33,19,Female,Estonian,Estonian,5,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",6,4,politeness,politeness,33,1,competitive,functional,8,no,0,0,0,0,0,0
33,19,Female,Estonian,Estonian,5,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",6,4,politeness,politeness,33,1,competitive,functional,9,yes,1,1,2,0,0,0
33,19,Female,Estonian,Estonian,5,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",6,4,politeness,politeness,33,1,competitive,functional,10,no,1,0,1,0,0,0
33,19,Female,Estonian,Estonian,5,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",6,4,politeness,politeness,33,1,competitive,functional,11,no,1,1,2,0,0,0
33,19,Female,Estonian,Estonian,5,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",6,4,politeness,politeness,33,1,competitive,functional,12,yes,1,1,2,0,0,0
33,19,Female,Estonian,Estonian,5,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",6,4,politeness,politeness,33,1,competitive,functional,13,no,1,1,2,0,0,0
33,19,Female,Estonian,Estonian,5,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",6,4,politeness,politeness,33,1,competitive,functional,14,yes,1,1,2,0,0,0
33,19,Female,Estonian,Estonian,5,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",6,4,politeness,politeness,33,1,competitive,functional,15,yes,1,1,2,0,0,0
33,19,Female,Estonian,Estonian,5,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",6,4,politeness,politeness,33,1,competitive,functional,16,yes,1,1,2,0,0,0
33,19,Female,Estonian,Estonian,5,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",6,4,politeness,politeness,33,1,competitive,functional,17,yes,1,1,2,0,0,0
33,19,Female,Estonian,Estonian,5,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",6,4,politeness,politeness,33,1,competitive,functional,18,no,1,0,1,0,0,0
33,19,Female,Estonian,Estonian,5,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",6,4,politeness,politeness,33,1,competitive,functional,19,yes,1,1,2,0,0,0
33,19,Female,Estonian,Estonian,5,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",6,4,politeness,politeness,33,1,competitive,functional,20,no,0,1,1,1,0,1
34,20,Male,Danish,German,3,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",5,4,amplifier,nonpoliteness,34,1,non-competitive,functional,1,no,0,0,0,0,0,0
34,20,Male,Danish,German,3,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",5,4,amplifier,nonpoliteness,34,1,non-competitive,functional,2,no,1,0,1,1,0,1
34,20,Male,Danish,German,3,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",5,4,amplifier,nonpoliteness,34,1,non-competitive,functional,3,no,0,0,0,0,0,0
34,20,Male,Danish,German,3,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",5,4,amplifier,nonpoliteness,34,1,non-competitive,functional,4,no,0,0,0,0,0,0
34,20,Male,Danish,German,3,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",5,4,amplifier,nonpoliteness,34,1,non-competitive,functional,5,no,0,0,0,0,2,2
34,20,Male,Danish,German,3,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",5,4,amplifier,nonpoliteness,34,1,non-competitive,functional,6,no,0,1,1,1,0,1
34,20,Male,Danish,German,3,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",5,4,amplifier,nonpoliteness,34,1,non-competitive,functional,7,no,1,0,1,1,0,1
34,20,Male,Danish,German,3,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",5,4,amplifier,nonpoliteness,34,1,non-competitive,functional,8,no,1,0,1,1,0,1
34,20,Male,Danish,German,3,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",5,4,amplifier,nonpoliteness,34,1,non-competitive,functional,9,no,0,1,1,1,0,1
34,20,Male,Danish,German,3,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",5,4,amplifier,nonpoliteness,34,1,non-competitive,functional,10,no,0,1,1,1,0,1
34,20,Male,Danish,German,3,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",5,4,amplifier,nonpoliteness,34,1,non-competitive,functional,11,no,0,1,1,1,0,1
34,20,Male,Danish,German,3,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",5,4,amplifier,nonpoliteness,34,1,non-competitive,functional,12,no,1,0,1,1,0,1
34,20,Male,Danish,German,3,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",5,4,amplifier,nonpoliteness,34,1,non-competitive,functional,13,no,1,0,1,1,0,1
34,20,Male,Danish,German,3,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",5,4,amplifier,nonpoliteness,34,1,non-competitive,functional,14,no,1,0,1,0,0,0
34,20,Male,Danish,German,3,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",5,4,amplifier,nonpoliteness,34,1,non-competitive,functional,15,no,1,0,1,0,0,0
34,20,Male,Danish,German,3,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",5,4,amplifier,nonpoliteness,34,1,non-competitive,functional,16,no,1,0,1,1,0,1
34,20,Male,Danish,German,3,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",5,4,amplifier,nonpoliteness,34,1,non-competitive,functional,17,no,1,0,1,1,0,1
34,20,Male,Danish,German,3,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",5,4,amplifier,nonpoliteness,34,1,non-competitive,functional,18,no,1,0,1,1,0,1
34,20,Male,Danish,German,3,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",5,4,amplifier,nonpoliteness,34,1,non-competitive,functional,19,no,0,0,0,1,0,1
34,20,Male,Danish,German,3,"High School (studentereksamen, jedwede Hochschulreife, Bachillerato)",5,4,amplifier,nonpoliteness,34,1,non-competitive,functional,20,no,1,0,1,1,0,1
35,30,Male,Spanish,Spanish,3,Bachelor,5,4,amplifier,nonpoliteness,35,1,competitive,nonfunctional,1,no,0,0,0,0,0,0
35,30,Male,Spanish,Spanish,3,Bachelor,5,4,amplifier,nonpoliteness,35,1,competitive,nonfunctional,2,no,0,0,0,0,0,0
35,30,Male,Spanish,Spanish,3,Bachelor,5,4,amplifier,nonpoliteness,35,1,competitive,nonfunctional,3,no,1,0,1,0,0,0
35,30,Male,Spanish,Spanish,3,Bachelor,5,4,amplifier,nonpoliteness,35,1,competitive,nonfunctional,4,yes,0,0,0,1,0,1
35,30,Male,Spanish,Spanish,3,Bachelor,5,4,amplifier,nonpoliteness,35,1,competitive,nonfunctional,5,no,1,0,1,0,0,0
35,30,Male,Spanish,Spanish,3,Bachelor,5,4,amplifier,nonpoliteness,35,1,competitive,nonfunctional,6,no,1,0,1,0,0,0
35,30,Male,Spanish,Spanish,3,Bachelor,5,4,amplifier,nonpoliteness,35,1,competitive,nonfunctional,7,no,0,0,0,1,0,1
35,30,Male,Spanish,Spanish,3,Bachelor,5,4,amplifier,nonpoliteness,35,1,competitive,nonfunctional,8,no,1,0,1,1,0,1
35,30,Male,Spanish,Spanish,3,Bachelor,5,4,amplifier,nonpoliteness,35,1,competitive,nonfunctional,9,no,0,0,0,1,0,1
35,30,Male,Spanish,Spanish,3,Bachelor,5,4,amplifier,nonpoliteness,35,1,competitive,nonfunctional,10,yes,0,0,0,1,0,1
35,30,Male,Spanish,Spanish,3,Bachelor,5,4,amplifier,nonpoliteness,35,1,competitive,nonfunctional,11,no,0,1,1,0,0,0
35,30,Male,Spanish,Spanish,3,Bachelor,5,4,amplifier,nonpoliteness,35,1,competitive,nonfunctional,12,no,0,0,0,1,0,1
35,30,Male,Spanish,Spanish,3,Bachelor,5,4,amplifier,nonpoliteness,35,1,competitive,nonfunctional,13,no,0,0,0,0,1,1
35,30,Male,Spanish,Spanish,3,Bachelor,5,4,amplifier,nonpoliteness,35,1,competitive,nonfunctional,14,yes,0,0,0,1,1,2
35,30,Male,Spanish,Spanish,3,Bachelor,5,4,amplifier,nonpoliteness,35,1,competitive,nonfunctional,15,no,1,0,1,0,0,0
35,30,Male,Spanish,Spanish,3,Bachelor,5,4,amplifier,nonpoliteness,35,1,competitive,nonfunctional,16,yes,0,1,1,0,0,0
35,30,Male,Spanish,Spanish,3,Bachelor,5,4,amplifier,nonpoliteness,35,1,competitive,nonfunctional,17,no,0,0,0,1,0,1
35,30,Male,Spanish,Spanish,3,Bachelor,5,4,amplifier,nonpoliteness,35,1,competitive,nonfunctional,18,no,1,0,1,1,0,1
35,30,Male,Spanish,Spanish,3,Bachelor,5,4,amplifier,nonpoliteness,35,1,competitive,nonfunctional,19,no,1,0,1,0,0,0
35,30,Male,Spanish,Spanish,3,Bachelor,5,4,amplifier,nonpoliteness,35,1,competitive,nonfunctional,20,no,0,0,0,1,0,1
36,34,Female,Ukraine,Russian,6,Master,6,7,politeness,politeness,36,1,competitive,nonfunctional,1,no,0,0,0,0,0,0
36,34,Female,Ukraine,Russian,6,Master,6,7,politeness,politeness,36,1,competitive,nonfunctional,2,yes,0,0,0,0,0,0
36,34,Female,Ukraine,Russian,6,Master,6,7,politeness,politeness,36,1,competitive,nonfunctional,3,yes,0,0,0,0,1,1
36,34,Female,Ukraine,Russian,6,Master,6,7,politeness,politeness,36,1,competitive,nonfunctional,4,no,1,0,1,0,0,0
36,34,Female,Ukraine,Russian,6,Master,6,7,politeness,politeness,36,1,competitive,nonfunctional,5,no,0,0,0,2,0,2
36,34,Female,Ukraine,Russian,6,Master,6,7,politeness,politeness,36,1,competitive,nonfunctional,6,no,0,0,0,0,1,1
36,34,Female,Ukraine,Russian,6,Master,6,7,politeness,politeness,36,1,competitive,nonfunctional,7,yes,1,0,1,0,0,0
36,34,Female,Ukraine,Russian,6,Master,6,7,politeness,politeness,36,1,competitive,nonfunctional,8,no,1,0,1,0,0,0
36,34,Female,Ukraine,Russian,6,Master,6,7,politeness,politeness,36,1,competitive,nonfunctional,9,no,1,0,1,0,0,0
36,34,Female,Ukraine,Russian,6,Master,6,7,politeness,politeness,36,1,competitive,nonfunctional,10,yes,0,0,0,0,1,1
36,34,Female,Ukraine,Russian,6,Master,6,7,politeness,politeness,36,1,competitive,nonfunctional,11,no,0,0,0,0,1,1
36,34,Female,Ukraine,Russian,6,Master,6,7,politeness,politeness,36,1,competitive,nonfunctional,12,no,0,0,0,0,1,1
36,34,Female,Ukraine,Russian,6,Master,6,7,politeness,politeness,36,1,competitive,nonfunctional,13,no,0,0,0,0,1,1
